H_estimate,H_error,mu,sigma,T
-0.442686,0.000401871,0.808432,0.629184,0.000329297
-0.442702,0.000395673,0.809825,0.628533,0.000329297
-0.442915,0.00039682,0.809825,0.628533,0.000329297
-0.443183,0.000385761,0.810418,0.628801,0.000329297
-0.442798,0.000405262,0.810235,0.629583,0.000329297
-0.442941,0.00039305,0.810235,0.629583,0.000329297
-0.441803,0.000403856,0.809287,0.630424,0.000329297
-0.442379,0.000403955,0.806774,0.630625,0.000329297
-0.443261,0.000389799,0.80769,0.629036,0.000329297
-0.443211,0.000392041,0.80769,0.629036,0.000329297
-0.442721,0.000394101,0.805975,0.628722,0.000329297
-0.442627,0.000393142,0.805201,0.630816,0.000329297
-0.442633,0.000409037,0.804537,0.630492,0.000329297
-0.443236,0.000396505,0.803891,0.629478,0.000329297
-0.442302,0.000403335,0.803695,0.630695,0.000329297
-0.442959,0.000391185,0.803034,0.630025,0.000329297
-0.443627,0.0003934,0.803118,0.629044,0.000329297
-0.443568,0.000385041,0.802976,0.627601,0.000325509
-0.443207,0.000392628,0.802725,0.628191,0.000325509
-0.443565,0.000376542,0.800815,0.627692,0.000325509
-0.443896,0.000387394,0.80091,0.62756,0.000325509
-0.443416,0.000386716,0.799948,0.627273,0.000325509
-0.444093,0.000381643,0.801707,0.624482,0.000325509
-0.443646,0.000383949,0.801707,0.624482,0.000325509
-0.443563,0.000369765,0.801194,0.624204,0.000325509
-0.444198,0.000372765,0.801194,0.624204,0.000325509
-0.444216,0.000365846,0.801995,0.624114,0.000325509
-0.443942,0.000371364,0.802125,0.624723,0.000325509
-0.444597,0.00036591,0.803156,0.624589,0.000325509
-0.443922,0.000378576,0.804059,0.624953,0.000325509
-0.443777,0.000389776,0.805157,0.626185,0.000325509
-0.443938,0.000377411,0.804557,0.625599,0.000325509
-0.44355,0.000386812,0.80373,0.627484,0.000325509
-0.443766,0.000387629,0.80373,0.627484,0.000325509
-0.443497,0.000381476,0.804502,0.628433,0.000325509
-0.443139,0.000384776,0.804015,0.627017,0.000325509
-0.442737,0.000398389,0.805651,0.627682,0.000325509
-0.443166,0.000384266,0.806497,0.626601,0.000325509
-0.443857,0.000379381,0.806497,0.626601,0.000325509
-0.443813,0.000370216,0.806375,0.6244,0.000325509
-0.44406,0.000370655,0.804959,0.624229,0.000325509
-0.444096,0.000380089,0.804959,0.624229,0.000325509
-0.443303,0.000392128,0.805238,0.623955,0.000325509
-0.443461,0.000384856,0.805632,0.626668,0.000325509
-0.443745,0.000385922,0.805091,0.625925,0.000325509
-0.443772,0.00038613,0.805509,0.625542,0.000325509
-0.443957,0.000381349,0.805509,0.625542,0.000325509
-0.443694,0.000381271,0.805509,0.625542,0.000325509
-0.443078,0.000386549,0.804762,0.626091,0.000325509
-0.443776,0.000378923,0.804189,0.625055,0.000325509
-0.444126,0.000376133,0.804189,0.625055,0.000325509
-0.44391,0.000375875,0.804897,0.62498,0.000325509
-0.443123,0.000385332,0.804401,0.624832,0.000325509
-0.444159,0.000375973,0.803948,0.623548,0.000325509
-0.444031,0.000370052,0.802838,0.624255,0.000325509
-0.444359,0.000379928,0.803525,0.624612,0.000325509
-0.444172,0.000367494,0.803525,0.624612,0.000325509
-0.444118,0.000376913,0.80293,0.622294,0.000325509
-0.444793,0.000364274,0.80293,0.622294,0.000325509
-0.444002,0.000364096,0.802933,0.622072,0.000325509
-0.44388,0.000375891,0.803202,0.621176,0.000325509
-0.444161,0.00036402,0.801693,0.620265,0.000325509
-0.444271,0.000366726,0.801982,0.620906,0.000325509
-0.444664,0.000360919,0.801916,0.620295,0.000325509
-0.444608,0.000354874,0.801916,0.620295,0.000325509
-0.444198,0.000368636,0.802221,0.620901,0.000325509
-0.444182,0.000366238,0.802221,0.620901,0.000325509
-0.444404,0.000366035,0.80179,0.619647,0.000321764
-0.444553,0.000360385,0.799787,0.620944,0.000321764
-0.444183,0.000363588,0.799787,0.620944,0.000321764
-0.444456,0.000362764,0.799787,0.620944,0.000321764
-0.444131,0.000363364,0.799787,0.620944,0.000321764
-0.444332,0.000359652,0.799751,0.621369,0.000321764
-0.443647,0.000374146,0.799751,0.621369,0.000321764
-0.444427,0.000367521,0.80036,0.620605,0.000321764
-0.444585,0.000362601,0.800864,0.620438,0.000321764
-0.444524,0.00037008,0.802703,0.620998,0.000321764
-0.44429,0.000375999,0.804469,0.62198,0.000321764
-0.443633,0.00038205,0.804789,0.623328,0.000321764
-0.443762,0.000380591,0.80484,0.625193,0.000321764
-0.443769,0.000382388,0.80484,0.625193,0.000321764
-0.443905,0.000371147,0.804783,0.625097,0.000321764
-0.443646,0.000384669,0.80504,0.623638,0.000321764
-0.443843,0.000384332,0.80504,0.623638,0.000321764
-0.444192,0.00037461,0.805317,0.623305,0.000321764
-0.443992,0.000375807,0.806194,0.623647,0.000321764
-0.444615,0.000379018,0.807062,0.623664,0.000321764
-0.443923,0.000375024,0.808123,0.623439,0.000321764
-0.444068,0.000386999,0.808123,0.623439,0.000321764
-0.444122,0.000381171,0.808883,0.622881,0.000321764
-0.44433,0.000370911,0.808611,0.621612,0.000321764
-0.444048,0.000386041,0.808611,0.621612,0.000321764
-0.443311,0.000396432,0.80885,0.622743,0.000321764
-0.443839,0.000377364,0.810407,0.622577,0.000321764
-0.443698,0.000386152,0.813017,0.621602,0.000321764
-0.443945,0.000375317,0.811363,0.621392,0.000321764
-0.44356,0.000382044,0.811363,0.621392,0.000321764
-0.4431,0.000383561,0.81227,0.622222,0.000321764
-0.443707,0.000380574,0.812046,0.621125,0.000321764
-0.44359,0.000383731,0.812601,0.620621,0.000321764
-0.44382,0.000377608,0.814468,0.620763,0.000321764
-0.443123,0.000395877,0.814468,0.620763,0.000321764
-0.443067,0.00038417,0.815647,0.619495,0.000321764
-0.443284,0.000393983,0.815525,0.619507,0.000321764
-0.443581,0.000373864,0.816194,0.619089,0.000321764
-0.442823,0.000401967,0.815524,0.621119,0.000321764
-0.442721,0.000393431,0.816799,0.620324,0.000321764
-0.443321,0.000378922,0.816215,0.619161,0.000321764
-0.443338,0.000379206,0.816215,0.619161,0.000321764
-0.443508,0.00038992,0.81491,0.621062,0.000321764
-0.443338,0.000390472,0.815812,0.62174,0.000321764
-0.443494,0.000387552,0.816339,0.622301,0.000321764
-0.443286,0.000386486,0.815946,0.622735,0.000321764
-0.443582,0.000377857,0.815724,0.622235,0.000321764
-0.443011,0.000391196,0.814404,0.621677,0.000321764
-0.443295,0.000385862,0.815122,0.619732,0.000321764
-0.443241,0.00037495,0.815122,0.619732,0.000321764
-0.443601,0.000392291,0.815122,0.619732,0.000318063
-0.444087,0.000394176,0.815122,0.619732,0.000318063
-0.443211,0.00038082,0.81478,0.619601,0.000318063
-0.44338,0.000385696,0.81478,0.619601,0.000318063
-0.443304,0.000386719,0.814194,0.617577,0.000318063
-0.44324,0.000396276,0.814671,0.617035,0.000318063
-0.444024,0.000369422,0.814491,0.617131,0.000318063
-0.443903,0.00038352,0.814491,0.617131,0.000318063
-0.444044,0.000372754,0.814339,0.618512,0.000318063
-0.443256,0.000380787,0.8144,0.619006,0.000318063
-0.443699,0.000380016,0.8144,0.619006,0.000318063
-0.443342,0.000381799,0.8144,0.619006,0.000318063
-0.443848,0.000374721,0.813872,0.619076,0.000318063
-0.444843,0.000361899,0.813253,0.618664,0.000318063
-0.44352,0.000384926,0.813253,0.618664,0.000318063
-0.443644,0.000383996,0.813917,0.619165,0.000318063
-0.443363,0.000376138,0.814119,0.617426,0.000318063
-0.443826,0.00038325,0.813854,0.617261,0.000318063
-0.443735,0.000375595,0.814495,0.615916,0.000318063
-0.443349,0.000387373,0.813562,0.61715,0.000318063
-0.443516,0.000386226,0.813381,0.616145,0.000318063
-0.44337,0.000383805,0.814171,0.616335,0.000318063
-0.443814,0.000375232,0.814171,0.616335,0.000318063
-0.443755,0.00038026,0.814171,0.616335,0.000318063
-0.443942,0.000366933,0.814709,0.616022,0.000318063
-0.443746,0.000372351,0.813648,0.615818,0.000318063
-0.443842,0.000368785,0.812825,0.615463,0.000318063
-0.44403,0.000364782,0.811986,0.615067,0.000318063
-0.443367,0.000373662,0.811986,0.615067,0.000318063
-0.443836,0.00037419,0.811982,0.614382,0.000318063
-0.443911,0.000369539,0.811982,0.614382,0.000318063
-0.444066,0.000377378,0.811718,0.614979,0.000318063
-0.444366,0.000371515,0.811505,0.613775,0.000318063
-0.443524,0.000363104,0.810798,0.611927,0.000318063
-0.444063,0.000360599,0.812171,0.61273,0.000318063
-0.443715,0.000370358,0.812171,0.61273,0.000318063
-0.444378,0.000358318,0.812171,0.61273,0.000318063
-0.44376,0.000361897,0.812446,0.613135,0.000318063
-0.44362,0.000368464,0.812286,0.613983,0.000318063
-0.444615,0.000370089,0.81223,0.613968,0.000318063
-0.443592,0.000372244,0.812098,0.613725,0.000318063
-0.443836,0.000369867,0.810824,0.612206,0.000318063
-0.443851,0.000363467,0.810824,0.612206,0.000318063
-0.444013,0.000353056,0.809794,0.611911,0.000318063
-0.444299,0.000360771,0.809794,0.611911,0.000318063
-0.443454,0.000362611,0.808745,0.611238,0.000318063
-0.444087,0.00036533,0.808913,0.610932,0.000318063
-0.443916,0.000361877,0.808913,0.610932,0.000318063
-0.444248,0.000357652,0.807716,0.610841,0.000318063
-0.443997,0.000359389,0.807534,0.611794,0.000318063
-0.443969,0.000357283,0.807534,0.611794,0.000314404
-0.444412,0.000364468,0.807534,0.611794,0.000314404
-0.444127,0.000355706,0.808576,0.611108,0.000314404
-0.444317,0.000367171,0.808131,0.61109,0.000314404
-0.444886,0.000351242,0.808131,0.61109,0.000314404
-0.443707,0.000372065,0.808131,0.61109,0.000314404
-0.443764,0.000357788,0.807987,0.611959,0.000314404
-0.444357,0.000359779,0.8072,0.611842,0.000314404
-0.444388,0.000356844,0.805934,0.611468,0.000314404
-0.444566,0.000359299,0.804997,0.613376,0.000314404
-0.444371,0.000352476,0.805097,0.611769,0.000314404
-0.444669,0.0003666,0.804518,0.613452,0.000314404
-0.444125,0.000357462,0.805138,0.611766,0.000314404
-0.443983,0.000364056,0.804692,0.61084,0.000314404
-0.443906,0.000368843,0.806405,0.611035,0.000314404
-0.443873,0.000356045,0.806833,0.61041,0.000314404
-0.444243,0.000372822,0.808038,0.611327,0.000314404
-0.443916,0.00036739,0.807093,0.61252,0.000314404
-0.443781,0.000368082,0.806089,0.611888,0.000314404
-0.444758,0.000364931,0.805086,0.611549,0.000314404
-0.44386,0.000365402,0.80558,0.610756,0.000314404
-0.444241,0.000354361,0.805176,0.610201,0.000314404
-0.444064,0.000366126,0.804432,0.61045,0.000314404
-0.443295,0.000365674,0.805965,0.608796,0.000314404
-0.444072,0.00035481,0.805965,0.608796,0.000314404
-0.443695,0.000361956,0.806767,0.608196,0.000314404
-0.444144,0.000358068,0.806121,0.608509,0.000314404
-0.443932,0.000350294,0.806121,0.608509,0.000314404
-0.444636,0.000348803,0.806116,0.608172,0.000314404
-0.444225,0.000356772,0.806116,0.608172,0.000314404
-0.44415,0.00035768,0.804481,0.607289,0.000314404
-0.443916,0.000362286,0.804481,0.607289,0.000314404
-0.44405,0.000349688,0.803169,0.607817,0.000314404
-0.444022,0.000350428,0.803618,0.607721,0.000314404
-0.444128,0.000358326,0.803065,0.609161,0.000314404
-0.444683,0.000349985,0.802322,0.610106,0.000314404
-0.444265,0.00035166,0.804628,0.610278,0.000314404
-0.444225,0.000356073,0.804318,0.610202,0.000314404
-0.443886,0.000356845,0.803165,0.609875,0.000314404
-0.444354,0.000356219,0.803165,0.609875,0.000314404
-0.44418,0.000362527,0.803038,0.611614,0.000314404
-0.444621,0.000352244,0.803038,0.611614,0.000314404
-0.443865,0.000359371,0.803038,0.611614,0.000314404
-0.444663,0.000358909,0.803038,0.611614,0.000314404
-0.444386,0.000353158,0.802214,0.612032,0.000314404
-0.44455,0.000354691,0.802986,0.612621,0.000314404
-0.445042,0.000353732,0.801976,0.611918,0.000314404
-0.445375,0.000356505,0.803167,0.611239,0.000314404
-0.443788,0.00035893,0.803503,0.610067,0.000314404
-0.44481,0.000349734,0.803503,0.610067,0.000314404
-0.444184,0.000355189,0.803399,0.610034,0.000310787
-0.444298,0.000350706,0.804432,0.609132,0.000310787
-0.443997,0.000359655,0.804432,0.609132,0.000310787
-0.444363,0.000353236,0.805812,0.60868,0.000310787
-0.444226,0.000356893,0.805812,0.60868,0.000310787
-0.444309,0.000365624,0.805322,0.608587,0.000310787
-0.443688,0.00036764,0.806211,0.608147,0.000310787
-0.44394,0.000368357,0.806498,0.608174,0.000310787
-0.443685,0.000346877,0.805642,0.608549,0.000310787
-0.444228,0.000358562,0.805642,0.608549,0.000310787
-0.443801,0.000363511,0.806063,0.608576,0.000310787
-0.443665,0.000354068,0.804711,0.607378,0.000310787
-0.443898,0.000357171,0.803962,0.608509,0.000310787
-0.443945,0.000359145,0.803525,0.607721,0.000310787
-0.444166,0.000356016,0.804411,0.608248,0.000310787
-0.443996,0.000355876,0.805193,0.608052,0.000310787
-0.444522,0.000359884,0.806096,0.609581,0.000310787
-0.444014,0.000353588,0.806697,0.608702,0.000310787
-0.443906,0.000353711,0.805716,0.607073,0.000310787
-0.443941,0.000357663,0.804315,0.60717,0.000310787
-0.443747,0.000353015,0.804684,0.606696,0.000310787
-0.443542,0.000350949,0.805308,0.60672,0.000310787
-0.44399,0.00035265,0.804595,0.606544,0.000310787
-0.443704,0.000361645,0.806966,0.608332,0.000310787
-0.443747,0.000352449,0.806966,0.608332,0.000310787
-0.444269,0.000365502,0.806966,0.608332,0.000310787
-0.444114,0.000361112,0.808411,0.608344,0.000310787
-0.443589,0.00036081,0.80865,0.608114,0.000310787
-0.443795,0.000361042,0.80865,0.608114,0.000310787
-0.443557,0.000365299,0.80865,0.608114,0.000310787
-0.443591,0.000359816,0.809284,0.608336,0.000310787
-0.44335,0.000362077,0.811113,0.605333,0.000310787
-0.44277,0.000365343,0.811113,0.605333,0.000310787
-0.443143,0.00036465,0.812367,0.605196,0.000310787
-0.442645,0.000365201,0.812367,0.605196,0.000310787
-0.443129,0.000361645,0.811172,0.605528,0.000310787
-0.443297,0.000365397,0.811026,0.607125,0.000310787
-0.443499,0.000363233,0.811026,0.607125,0.000310787
-0.443445,0.000358594,0.811026,0.607125,0.000310787
-0.443156,0.000363418,0.81188,0.607876,0.000310787
-0.443224,0.000376678,0.811361,0.609081,0.000310787
-0.443805,0.00036368,0.811721,0.608573,0.000310787
-0.443925,0.000363138,0.811721,0.608573,0.000310787
-0.443285,0.000362552,0.812683,0.609181,0.000310787
-0.443561,0.000356091,0.812683,0.609181,0.000310787
-0.443685,0.000360446,0.811632,0.609375,0.000310787
-0.443665,0.000366429,0.812169,0.610676,0.000310787
-0.443378,0.000369867,0.812169,0.610676,0.000310787
-0.443517,0.000368066,0.811303,0.611526,0.000310787
-0.443526,0.000373881,0.812327,0.612402,0.000310787
-0.444148,0.00036043,0.812327,0.612402,0.000307211
-0.443418,0.0003619,0.812488,0.612084,0.000307211
-0.443837,0.000367945,0.812554,0.611209,0.000307211
-0.443933,0.00036036,0.812554,0.611209,0.000307211
-0.443495,0.000362125,0.812554,0.611209,0.000307211
-0.443643,0.000368709,0.81343,0.611892,0.000307211
-0.444223,0.000365257,0.812932,0.612073,0.000307211
-0.444298,0.000367196,0.812932,0.612073,0.000307211
-0.444043,0.000367641,0.812932,0.612073,0.000307211
-0.444067,0.000363161,0.812932,0.612073,0.000307211
-0.443929,0.000362123,0.812994,0.611019,0.000307211
-0.443043,0.000372835,0.81293,0.611861,0.000307211
-0.443351,0.000367884,0.812455,0.612556,0.000307211
-0.443529,0.000371634,0.811702,0.612547,0.000307211
-0.443449,0.000367734,0.811768,0.609965,0.000307211
-0.443466,0.000356983,0.810414,0.60954,0.000307211
-0.44385,0.000354028,0.809446,0.607816,0.000307211
-0.444012,0.000362733,0.809446,0.607816,0.000307211
-0.443595,0.000360307,0.810797,0.607236,0.000307211
-0.443966,0.000353368,0.80949,0.607669,0.000307211
-0.4442,0.000354783,0.808687,0.607972,0.000307211
-0.443551,0.000353442,0.809225,0.607552,0.000307211
-0.443413,0.000363089,0.809225,0.607552,0.000307211
-0.444127,0.000356966,0.810275,0.606153,0.000307211
-0.444262,0.000351947,0.810246,0.606114,0.000307211
-0.443346,0.000360116,0.80965,0.605749,0.000307211
-0.443199,0.000369662,0.808536,0.608953,0.000307211
-0.444409,0.000357056,0.808698,0.608935,0.000307211
-0.443852,0.000360919,0.80742,0.608581,0.000307211
-0.443916,0.00035123,0.806235,0.607847,0.000307211
-0.443832,0.000352056,0.805022,0.608451,0.000307211
-0.443629,0.000353639,0.80588,0.608567,0.000307211
-0.443687,0.000359274,0.80588,0.608567,0.000307211
-0.443543,0.000356254,0.805925,0.608254,0.000307211
-0.443705,0.000356403,0.804425,0.608715,0.000307211
-0.444454,0.000357434,0.804023,0.609585,0.000307211
-0.444502,0.00035451,0.804023,0.609585,0.000307211
-0.443943,0.000358424,0.804969,0.610142,0.000307211
-0.444455,0.000357105,0.805408,0.611074,0.000307211
-0.44463,0.000354377,0.805408,0.611074,0.000307211
-0.443787,0.000365412,0.805408,0.611074,0.000307211
-0.444198,0.00035153,0.806381,0.610758,0.000307211
-0.444134,0.000360515,0.806381,0.610758,0.000307211
-0.44442,0.000353162,0.806381,0.610758,0.000307211
-0.443873,0.000361766,0.806381,0.610758,0.000307211
-0.444407,0.000353924,0.806417,0.609173,0.000307211
-0.443451,0.000363335,0.806417,0.609173,0.000307211
-0.443924,0.000357279,0.805665,0.608994,0.000307211
-0.44366,0.000359633,0.806505,0.610242,0.000307211
-0.444183,0.00036771,0.806505,0.610242,0.000307211
-0.443739,0.000359008,0.807525,0.61031,0.000303677
-0.443889,0.000353841,0.806662,0.608225,0.000303677
-0.44429,0.000359592,0.805505,0.608006,0.000303677
-0.443656,0.000349719,0.805157,0.606034,0.000303677
-0.443388,0.000359551,0.804135,0.604721,0.000303677
-0.443466,0.000360026,0.805291,0.605517,0.000303677
-0.443769,0.000356843,0.804842,0.606084,0.000303677
-0.443309,0.00035952,0.804842,0.606084,0.000303677
-0.443649,0.000352648,0.804842,0.606084,0.000303677
-0.444172,0.000353754,0.804842,0.606084,0.000303677
-0.443619,0.000354295,0.804842,0.606084,0.000303677
-0.443824,0.000349756,0.804949,0.607827,0.000303677
-0.443728,0.000364932,0.804949,0.607827,0.000303677
-0.444407,0.000351435,0.804949,0.607827,0.000303677
-0.444003,0.000359081,0.804049,0.606987,0.000303677
-0.444022,0.000351714,0.803686,0.609512,0.000303677
-0.4442,0.000360086,0.803686,0.609512,0.000303677
-0.444661,0.000356056,0.804425,0.609911,0.000303677
-0.443897,0.000359738,0.806514,0.608697,0.000303677
-0.443558,0.000353416,0.806218,0.608384,0.000303677
-0.444055,0.000355963,0.806947,0.607998,0.000303677
-0.443763,0.000354787,0.806947,0.607998,0.000303677
-0.444125,0.000353557,0.806947,0.607998,0.000303677
-0.44391,0.000360648,0.807105,0.607949,0.000303677
-0.443465,0.00035699,0.806219,0.607678,0.000303677
-0.443574,0.000360968,0.806219,0.607678,0.000303677
-0.444142,0.000358781,0.805272,0.608475,0.000303677
-0.443917,0.000346548,0.803262,0.608977,0.000303677
-0.444221,0.00035694,0.804006,0.606334,0.000303677
-0.443499,0.000355852,0.804006,0.606334,0.000303677
-0.44315,0.000358383,0.803329,0.605535,0.000303677
-0.443725,0.000358619,0.803962,0.606592,0.000303677
-0.443317,0.00035231,0.804889,0.604971,0.000303677
-0.443459,0.000363348,0.805943,0.605561,0.000303677
-0.44322,0.000352995,0.80659,0.606041,0.000303677
-0.442604,0.000363831,0.805017,0.605914,0.000303677
-0.443977,0.00035721,0.805017,0.605914,0.000303677
-0.443321,0.000358464,0.805132,0.606037,0.000303677
-0.443966,0.000351116,0.805132,0.606037,0.000303677
-0.443584,0.000351482,0.805206,0.606924,0.000303677
-0.444023,0.000351408,0.805206,0.606924,0.000303677
-0.44354,0.000353479,0.805206,0.606924,0.000303677
-0.443366,0.000359504,0.805206,0.606924,0.000303677
-0.443989,0.000347394,0.805206,0.606924,0.000303677
-0.443822,0.00036392,0.805206,0.606924,0.000303677
-0.44388,0.000354698,0.805206,0.606924,0.000303677
-0.444187,0.000360506,0.806658,0.607914,0.000303677
-0.44397,0.000350658,0.806211,0.60818,0.000303677
-0.444538,0.000356907,0.80511,0.608627,0.000303677
-0.443678,0.00035448,0.80592,0.607924,0.000303677
-0.443952,0.000359077,0.806311,0.609847,0.000300184
-0.444194,0.000355798,0.806454,0.610847,0.000300184
-0.444035,0.000357171,0.807505,0.610993,0.000300184
-0.44428,0.0003563,0.805909,0.611274,0.000300184
-0.444285,0.000360391,0.806371,0.612174,0.000300184
-0.443878,0.00037266,0.808682,0.61142,0.000300184
-0.444394,0.000353129,0.809793,0.611367,0.000300184
