H_estimate,H_error
-0.441408,0.00237934
-0.441324,0.00237881
-0.441318,0.00237678
-0.441284,0.00237499
-0.441309,0.00237308
-0.441383,0.00237221
-0.441384,0.00237018
-0.441394,0.00236818
-0.441344,0.00236668
-0.441264,0.00236602
-0.44129,0.00236415
-0.441281,0.00236216
-0.441266,0.00236019
-0.441289,0.0023583
-0.441385,0.00235825
-0.441338,0.00235673
-0.441325,0.00235477
-0.441302,0.00235289
-0.441279,0.00235101
-0.441335,0.00234969
-0.441392,0.00234839
-0.441432,0.00234676
-0.441497,0.00234566
-0.441509,0.00234372
-0.441488,0.00234185
-0.441576,0.00234154
-0.441608,0.00233979
-0.441597,0.00233785
-0.441491,0.00233826
-0.441491,0.0023363
-0.441559,0.00233533
-0.441504,0.00233403
-0.441509,0.00233208
-0.441513,0.00233014
-0.441467,0.00232865
-0.441425,0.0023271
-0.441372,0.00232576
-0.441437,0.00232473
-0.441383,0.00232342
-0.441339,0.00232189
-0.441356,0.00232002
-0.441377,0.00231819
-0.441353,0.0023164
-0.44111,0.00232714
-0.441067,0.00232561
-0.441088,0.00232378
-0.441156,0.00232285
-0.441119,0.00232123
-0.441131,0.00231934
-0.441236,0.00231981
-0.441275,0.00231822
-0.441169,0.00231873
-0.440989,0.0023238
-0.440879,0.00232449
-0.440796,0.00232405
-0.440737,0.00232291
-0.440819,0.00232246
-0.44085,0.00232076
-0.440855,0.00231887
-0.440888,0.00231721
-0.440761,0.00231877
-0.440752,0.0023169
-0.440752,0.00231501
-0.440806,0.00231377
-0.440762,0.00231232
-0.440781,0.00231052
-0.440744,0.00230893
-0.440775,0.00230726
-0.440584,0.00231334
-0.440626,0.00231184
-0.440597,0.00231014
-0.440566,0.00230849
-0.440561,0.00230663
-0.440557,0.00230477
-0.440486,0.00230399
-0.440507,0.00230223
-0.440448,0.00230113
-0.440545,0.00230131
-0.440525,0.00229954
-0.440483,0.00229808
-0.440508,0.00229637
-0.440514,0.00229454
-0.440436,0.00229405
-0.440487,0.00229278
-0.440452,0.00229121
-0.440481,0.00228955
-0.440512,0.00228793
-0.440508,0.0022861
-0.440551,0.00228468
-0.4406,0.00228337
-0.440481,0.00228465
-0.44051,0.00228301
-0.440517,0.00228121
-0.440567,0.00227994
-0.440633,0.00227908
-0.440578,0.00227792
-0.440592,0.00227615
-0.440635,0.00227477
-0.440694,0.00227372
-0.440674,0.00227201
-0.440622,0.0022708
-0.44071,0.0022707
-0.440773,0.00226978
-0.440747,0.00226814
-0.440751,0.00226635
-0.440768,0.00226463
-0.440777,0.00226287
-0.440674,0.00226343
-0.440667,0.00226166
-0.440724,0.00226061
-0.44082,0.00226087
-0.440779,0.00225948
-0.440726,0.00225833
-0.440666,0.00225735
-0.440687,0.00225568
-0.440696,0.00225394
-0.440646,0.00225273
-0.440676,0.00225118
-0.4407,0.00224955
-0.440626,0.00224903
-0.440689,0.00224818
-0.440718,0.00224662
-0.440702,0.00224493
-0.440699,0.00224319
-0.440663,0.00224175
-0.440717,0.00224066
-0.440734,0.00223898
-0.440743,0.00223727
-0.440812,0.00223659
-0.440817,0.00223486
-0.440742,0.00223439
-0.440766,0.0022328
-0.440799,0.00223132
-0.440864,0.00223055
-0.440835,0.00222902
-0.44087,0.00222759
-0.440869,0.00222588
-0.440819,0.00222474
-0.440836,0.0022231
-0.440861,0.00222154
-0.440714,0.00222471
-0.440767,0.00222365
-0.440833,0.00222293
-0.44094,0.00222378
-0.44091,0.00222229
-0.44092,0.00222061
-0.4409,0.00221901
-0.440952,0.00221793
-0.440985,0.00221649
-0.440982,0.0022148
-0.441041,0.00221391
-0.441068,0.00221238
-0.440856,0.00222085
-0.440921,0.00222014
-0.440841,0.00221991
-0.4409,0.00221901
-0.440882,0.0022174
-0.440896,0.00221576
-0.440895,0.00221409
-0.44086,0.00221268
-0.440795,0.00221197
-0.440804,0.00221032
-0.440754,0.00220922
-0.440417,0.00223311
-0.440312,0.00223391
-0.440246,0.00223322
-0.440311,0.00223249
-0.440381,0.00223191
-0.440383,0.00223023
-0.440485,0.00223087
-0.440541,0.00222991
-0.440531,0.00222827
-0.440508,0.00222672
-0.44047,0.00222538
-0.440474,0.00222372
-0.440484,0.00222209
-0.440439,0.00222089
-0.440433,0.00221925
-0.44044,0.0022176
-0.44038,0.00221676
-0.440359,0.00221521
-0.440353,0.00221357
-0.440383,0.00221214
-0.440363,0.00221058
-0.440414,0.00220953
-0.440392,0.002208
-0.440318,0.0022076
-0.44035,0.0022062
-0.440418,0.00220561
-0.440407,0.00220401
-0.440429,0.0022025
-0.440431,0.00220087
-0.440363,0.00220029
-0.440415,0.00219928
-0.440435,0.00219775
-0.440405,0.00219633
-0.440411,0.00219472
-0.440466,0.00219381
-0.44051,0.00219263
-0.440515,0.00219103
-0.440545,0.00218963
-0.440574,0.00218822
-0.440637,0.00218752
-0.440749,0.0021888
-0.440764,0.00218725
-0.440798,0.00218592
-0.440722,0.00218564
-0.440678,0.0021845
-0.440618,0.00218373
-0.440545,0.00218334
-0.440638,0.00218373
-0.440589,0.00218269
-0.440619,0.00218132
-0.440737,0.00218288
-0.440684,0.00218192
-0.440748,0.00218126
-0.440758,0.00217971
-0.440728,0.00217835
-0.440712,0.00217683
-0.440698,0.0021753
-0.440664,0.00217399
-0.440692,0.00217261
-0.440732,0.0021714
-0.440676,0.00217056
-0.440706,0.0021692
-0.440725,0.00216773
-0.440733,0.00216618
-0.440743,0.00216465
-0.44058,0.00216919
-0.440613,0.00216789
-0.440661,0.00216686
-0.440708,0.00216582
-0.440755,0.00216478
-0.440732,0.00216335
-0.440744,0.00216184
-0.440768,0.00216043
-0.440755,0.00215892
-0.440816,0.00215825
-0.440835,0.00215679
-0.440831,0.00215526
-0.440814,0.0021538
-0.440816,0.00215227
-0.440749,0.00215179
-0.440801,0.00215089
-0.440793,0.00214938
-0.440748,0.00214832
-0.440725,0.00214692
-0.44075,0.00214554
-0.440736,0.00214406
-0.440679,0.00214331
-0.440622,0.00214255
-0.440701,0.00214247
-0.440736,0.00214125
-0.440736,0.00213973
-0.440697,0.00213858
-0.440752,0.00213779
-0.440827,0.00213759
-0.440849,0.0021362
-0.440765,0.00213634
-0.440753,0.00213487
-0.440734,0.00213346
-0.440628,0.00213459
-0.440643,0.00213315
-0.440667,0.00213179
-0.440725,0.00213107
-0.440776,0.00213019
-0.44077,0.00212871
-0.440799,0.00212742
-0.440852,0.00212659
-0.44087,0.00212518
-0.440895,0.00212385
-0.440947,0.002123
-0.441013,0.00212256
-0.440992,0.00212119
-0.440975,0.00211979
-0.44104,0.00211931
-0.441071,0.00211807
-0.44104,0.00211682
-0.4411,0.0021162
-0.441186,0.00211649
-0.441147,0.00211538
-0.441138,0.00211393
-0.441147,0.00211249
-0.441231,0.0021127
-0.441112,0.00211455
-0.441197,0.00211478
-0.441249,0.00211397
-0.44121,0.00211288
-0.441162,0.00211197
-0.441184,0.00211063
-0.441115,0.00211028
-0.441133,0.00210891
-0.441223,0.00210937
-0.441288,0.00210892
-0.441351,0.00210843
-0.441202,0.00211225
-0.441244,0.00211123
-0.441234,0.00210981
-0.441228,0.00210838
-0.441279,0.00210756
-0.441311,0.00210637
-0.441352,0.00210533
-0.441347,0.0021039
-0.441289,0.00210328
-0.441319,0.00210206
-0.441259,0.0021015
-0.441248,0.00210009
-0.441228,0.00209876
-0.441188,0.00209773
-0.4412,0.00209634
-0.441154,0.00209542
-0.44124,0.00209573
-0.441229,0.00209434
-0.441114,0.00209605
-0.441112,0.00209463
-0.441176,0.00209422
-0.441133,0.00209324
-0.441138,0.00209184
-0.441141,0.00209043
-0.441165,0.00208916
-0.441113,0.00208839
-0.441026,0.00208881
-0.441076,0.00208801
-0.441032,0.00208709
-0.441055,0.00208582
-0.441131,0.00208578
-0.441101,0.00208459
-0.441105,0.00208319
-0.440993,0.00208484
-0.440959,0.00208373
-0.441025,0.00208339
-0.441056,0.00208222
-0.441091,0.00208113
-0.441093,0.00207974
-0.441115,0.00207846
-0.441143,0.00207727
-0.441024,0.00207927
-0.441038,0.00207794
-0.441038,0.00207655
-0.441063,0.00207532
-0.44103,0.0020742
-0.441125,0.00207503
-0.441143,0.00207373
-0.441181,0.0020727
-0.441155,0.00207148
-0.441148,0.00207013
-0.441136,0.00206879
-0.441098,0.00206777
-0.441133,0.0020667
-0.441084,0.0020659
-0.441073,0.00206456
-0.440958,0.00206641
-0.440996,0.00206539
-0.440883,0.00206712
-0.440906,0.00206589
-0.440876,0.00206476
-0.440915,0.00206376
-0.440951,0.00206272
-0.441002,0.00206198
-0.440985,0.0020607
-0.441033,0.0020599
-0.441041,0.00205857
-0.441022,0.0020573
-0.441076,0.00205665
-0.44111,0.00205559
-0.441168,0.00205505
-0.441176,0.00205373
-0.441201,0.00205253
-0.44125,0.00205178
-0.441283,0.00205071
-0.441312,0.00204958
-0.441326,0.00204829
-0.441109,0.0020585
-0.441115,0.00205717
-0.441107,0.00205585
-0.441161,0.00205523
-0.441136,0.00205405
-0.441081,0.00205347
-0.441074,0.00205215
-0.44106,0.00205087
-0.440936,0.00205326
-0.440913,0.00205206
-0.44086,0.00205143
-0.440872,0.00205014
-0.440838,0.0020491
-0.440891,0.00204844
-0.440871,0.00204722
-0.440688,0.00205402
-0.440443,0.00206732
-0.44043,0.00206603
-0.440428,0.0020647
-0.440427,0.00206337
-0.440406,0.00206215
-0.440441,0.00206112
-0.440452,0.00205983
-0.440419,0.00205877
-0.44041,0.00205747
-0.440398,0.00205619
-0.440429,0.00205511
-0.440408,0.0020539
-0.440387,0.00205269
-0.440317,0.00205258
-0.44035,0.00205154
-0.44036,0.00205026
-0.440362,0.00204895
-0.440259,0.00205019
-0.440163,0.00205114
-0.440133,0.00205006
-0.4401,0.00204902
-0.440083,0.00204779
-0.440102,0.00204657
-0.440074,0.00204547
-0.440103,0.00204438
-0.440081,0.00204319
-0.440092,0.00204193
-0.440109,0.0020407
-0.439996,0.00204253
-0.440024,0.00204144
-0.440003,0.00204026
-0.440039,0.0020393
-0.440044,0.00203801
-0.440031,0.00203677
-0.440038,0.0020355
-0.439835,0.00204433
-0.439829,0.00204306
-0.439875,0.00204228
-0.439812,0.00204195
-0.439813,0.00204067
-0.439852,0.00203977
-0.43988,0.00203868
-0.439917,0.00203775
-0.439932,0.00203653
-0.439893,0.00203564
-0.439892,0.00203436
-0.439904,0.00203312
-0.439893,0.00203188
-0.43995,0.00203141
-0.439878,0.0020314
-0.439853,0.0020303
-0.439908,0.00202977
-0.4399,0.00202852
-0.439913,0.0020273
-0.43993,0.00202611
-0.439899,0.00202508
-0.439911,0.00202385
-0.439924,0.00202264
-0.439959,0.00202167
-0.440041,0.00202209
-0.440093,0.0020215
-0.440123,0.00202048
-0.440153,0.00201944
-0.440185,0.00201844
-0.440191,0.00201721
-0.440227,0.00201629
-0.440208,0.00201514
-0.440271,0.0020149
-0.440235,0.00201398
-0.440129,0.00201552
-0.440165,0.0020146
-0.440142,0.00201349
-0.44015,0.00201227
-0.440132,0.00201112
-0.440127,0.00200989
-0.440075,0.0020093
-0.440121,0.00200859
-0.440085,0.00200769
-0.440089,0.00200646
-0.440085,0.00200524
-0.440075,0.00200404
-0.440116,0.00200322
-0.440127,0.00200203
-0.440155,0.002001
-0.440135,0.00199987
-0.439966,0.00200581
-0.440023,0.00200541
-0.440024,0.00200419
-0.439993,0.00200321
-0.439922,0.00200326
-0.43998,0.00200288
-0.439999,0.00200176
-0.439926,0.00200189
-0.439866,0.00200156
-0.439814,0.00200102
-0.439834,0.00199991
-0.439847,0.00199874
-0.439826,0.00199763
-0.439802,0.00199657
-0.439799,0.00199536
-0.439821,0.00199427
-0.439865,0.00199355
-0.439902,0.00199268
-0.439601,0.00201406
-0.439663,0.0020138
-0.439722,0.00201346
-0.43973,0.00201226
-0.439731,0.00201104
-0.439716,0.00200989
-0.439792,0.00201012
-0.439803,0.00200894
-0.439804,0.00200773
-0.439859,0.00200728
-0.439891,0.00200633
-0.439893,0.00200512
-0.439925,0.00200418
-0.439977,0.00200367
-0.439998,0.00200257
-0.440039,0.0020018
-0.440094,0.00200134
-0.440055,0.00200051
-0.440083,0.0019995
-0.440098,0.00199837
-0.440043,0.00199793
-0.440086,0.00199721
-0.440119,0.00199629
-0.440116,0.00199511
-0.440087,0.00199413
-0.440098,0.00199298
-0.440116,0.00199187
-0.440122,0.0019907
-0.440142,0.00198962
-0.440128,0.00198848
-0.440126,0.0019873
-0.440122,0.00198613
-0.440162,0.00198536
-0.44013,0.00198445
-0.440077,0.00198397
-0.440058,0.00198289
-0.440113,0.00198247
-0.440048,0.00198238
-0.440044,0.00198121
-0.439914,0.00198431
-0.439891,0.00198328
-0.439883,0.00198212
-0.439899,0.00198102
-0.43993,0.00198009
-0.439944,0.00197898
-0.439989,0.00197833
-0.439962,0.00197734
-0.440008,0.0019767
-0.440096,0.00197751
-0.440132,0.00197669
-0.440135,0.00197553
-0.440179,0.00197488
-0.44019,0.00197375
-0.440023,0.00197963
-0.440005,0.00197855
-0.439798,0.00198822
-0.439778,0.00198716
-0.43976,0.00198608
-0.439816,0.00198571
-0.439846,0.00198477
-0.439824,0.00198373
-0.439815,0.00198259
-0.439828,0.00198147
-0.439834,0.00198033
-0.439852,0.00197926
-0.439884,0.00197837
-0.439915,0.00197747
-0.4399,0.00197638
-0.439928,0.00197542
-0.439994,0.00197539
-0.439991,0.00197424
-0.439999,0.00197312
-0.440028,0.0019722
-0.440048,0.00197115
-0.440042,0.00197002
-0.440032,0.00196891
-0.440062,0.00196799
-0.440021,0.00196727
-0.439975,0.00196667
-0.439943,0.0019658
-0.439886,0.00196548
-0.439841,0.00196488
-0.439832,0.00196377
-0.439783,0.00196325
-0.439748,0.00196243
-0.439809,0.00196224
-0.43986,0.00196178
-0.439864,0.00196066
-0.439933,0.00196073
-0.43991,0.00195974
-0.439906,0.00195862
-0.439853,0.00195823
-0.439909,0.00195791
-0.439925,0.00195686
-0.439929,0.00195575
-0.439947,0.00195472
-0.439911,0.00195393
-0.439902,0.00195284
-0.439922,0.00195183
-0.439928,0.00195073
-0.439935,0.00194963
-0.439928,0.00194853
-0.439894,0.00194772
-0.439909,0.00194667
-0.439925,0.00194563
-0.439954,0.00194474
-0.439929,0.00194381
-0.439977,0.00194331
-0.439943,0.00194251
-0.439988,0.00194195
-0.439993,0.00194085
-0.440042,0.00194037
-0.440082,0.00193969
-0.440098,0.00193866
-0.440097,0.00193757
-0.440155,0.00193735
-0.440171,0.00193632
-0.440131,0.00193565
-0.440134,0.00193456
-0.440097,0.00193382
-0.440149,0.00193342
-0.440175,0.00193251
-0.440229,0.00193218
-0.440222,0.00193111
-0.440249,0.00193022
-0.44025,0.00192914
-0.440244,0.00192806
-0.440146,0.0019295
-0.440159,0.00192846
-0.440192,0.00192765
-0.440184,0.00192659
-0.44023,0.00192607
-0.440242,0.00192503
-0.440243,0.00192395
-0.440297,0.00192365
-0.440317,0.00192267
-0.440325,0.00192162
-0.440299,0.00192073
-0.440291,0.00191967
-0.440238,0.00191933
-0.440227,0.00191829
-0.44019,0.00191759
-0.440133,0.00191736
-0.440172,0.0019167
-0.4402,0.00191583
-0.440219,0.00191486
-0.440247,0.00191401
-0.440333,0.00191487
-0.440343,0.00191383
-0.440373,0.00191301
-0.440327,0.0019125
-0.440324,0.00191144
-0.440337,0.00191043
-0.440312,0.00190955
-0.440318,0.0019085
-0.440348,0.00190768
-0.440325,0.00190676
-0.440309,0.00190577
-0.440365,0.00190554
-0.440357,0.0019045
-0.440357,0.00190345
-0.440347,0.00190243
-0.440373,0.00190156
-0.440449,0.00190202
-0.440443,0.00190099
-0.440418,0.0019001
-0.440387,0.00189931
-0.440404,0.00189834
-0.440428,0.00189745
-0.440432,0.00189642
-0.440424,0.0018954
-0.440438,0.00189441
-0.440438,0.00189338
-0.440446,0.00189236
-0.440496,0.00189198
-0.440416,0.00189263
-0.440361,0.0018924
-0.440224,0.00189633
-0.440267,0.00189578
-0.440256,0.00189478
-0.440272,0.00189381
-0.440223,0.0018934
-0.44031,0.00189437
-0.440314,0.00189334
-0.440354,0.00189272
-0.439841,0.00195982
-0.439766,0.00196021
-0.439754,0.00195918
-0.43974,0.00195817
-0.439724,0.00195717
-0.439738,0.00195616
-0.439739,0.0019551
-0.439735,0.00195405
-0.439755,0.00195309
-0.439791,0.00195237
-0.439765,0.00195149
-0.439778,0.00195047
-0.439794,0.00194949
-0.439851,0.00194928
-0.439831,0.00194833
-0.439828,0.00194728
-0.439861,0.00194652
-0.439854,0.00194548
-0.439847,0.00194445
-0.439877,0.00194364
-0.439844,0.00194289
-0.43991,0.00194298
-0.439922,0.00194197
-0.439901,0.00194105
-0.439899,0.00194001
-0.43991,0.001939
-0.439921,0.00193799
-0.439917,0.00193696
-0.439912,0.00193593
-0.439875,0.00193525
-0.439805,0.00193546
-0.439814,0.00193445
-0.439861,0.00193399
-0.439864,0.00193296
-0.439839,0.0019321
-0.439867,0.00193127
-0.439831,0.00193057
-0.439802,0.00192976
-0.439801,0.00192874
-0.439813,0.00192775
-0.439808,0.00192673
-0.439773,0.00192604
-0.439615,0.00193149
-0.439556,0.00193136
-0.439597,0.00193078
-0.439611,0.0019298
-0.43958,0.00192902
-0.439561,0.00192809
-0.439604,0.00192756
-0.439614,0.00192657
-0.439621,0.00192556
-0.439605,0.00192461
-0.439626,0.0019237
-0.439649,0.00192282
-0.439636,0.00192185
-0.43956,0.00192232
-0.439627,0.00192248
-0.439695,0.00192263
-0.439727,0.00192189
-0.439682,0.0019214
-0.439729,0.00192095
-0.439714,0.00192
-0.439689,0.00191916
-0.43966,0.00191837
-0.439641,0.00191745
-0.439659,0.00191652
-0.439665,0.00191553
-0.439709,0.00191504
-0.439719,0.00191406
-0.439723,0.00191306
-0.439743,0.00191217
-0.439626,0.00191475
-0.439608,0.00191383
-0.439652,0.00191334
-0.439684,0.0019126
-0.439701,0.00191169
-0.439668,0.00191098
-0.439611,0.00191083
-0.439625,0.00190988
-0.439558,0.00191006
-0.439594,0.00190939
-0.439589,0.00190841
-0.439579,0.00190744
-0.439591,0.00190648
-0.439634,0.00190596
-0.439644,0.001905
-0.439662,0.00190409
-0.439682,0.00190321
-0.439695,0.00190227
-0.439742,0.00190186
-0.439768,0.00190105
-0.439776,0.00190008
-0.439737,0.0018995
-0.439757,0.00189863
-0.439698,0.00189858
-0.439734,0.00189794
-0.43975,0.00189703
-0.439789,0.00189646
-0.439827,0.00189585
-0.439842,0.00189494
-0.439888,0.00189451
-0.439931,0.00189402
-0.439941,0.00189307
-0.439923,0.00189217
-0.439939,0.00189126
-0.43996,0.00189042
-0.440004,0.00188995
-0.439973,0.00188923
-0.439949,0.00188842
-0.439978,0.00188769
-0.440026,0.00188732
-0.440039,0.0018864
-0.440023,0.0018855
-0.440055,0.00188482
-0.440119,0.00188492
-0.440043,0.0018855
-0.44005,0.00188455
-0.440052,0.00188359
-0.440054,0.00188263
-0.440107,0.00188244
-0.440115,0.00188149
-0.440106,0.00188055
-0.440077,0.00187982
-0.440099,0.001879
-0.440009,0.00188021
-0.440057,0.00187988
-0.44005,0.00187894
-0.44003,0.00187809
-0.440014,0.00187721
-0.439979,0.00187658
-0.439973,0.00187563
-0.43999,0.00187476
-0.440018,0.00187402
-0.440046,0.00187327
-0.440023,0.00187246
-0.440057,0.00187181
-0.440077,0.00187097
-0.440065,0.00187006
-0.440061,0.00186912
-0.440062,0.00186818
-0.440045,0.00186732
-0.440057,0.00186642
-0.440035,0.00186561
-0.440079,0.0018652
-0.440107,0.00186448
-0.440094,0.00186359
-0.440046,0.00186327
-0.440026,0.00186243
-0.440071,0.00186204
-0.440097,0.00186128
-0.440171,0.00186181
-0.440188,0.00186095
-0.440166,0.00186014
-0.440233,0.00186041
-0.440236,0.00185948
-0.440225,0.00185858
-0.440248,0.0018578
-0.440254,0.00185688
-0.440204,0.00185663
-0.440248,0.00185622
-0.440254,0.0018553
-0.440266,0.00185441
-0.440264,0.00185349
-0.440322,0.00185349
-0.44036,0.00185294
-0.440334,0.0018522
-0.440375,0.00185172
-0.440349,0.00185098
-0.440296,0.00185082
-0.440231,0.00185105
-0.440269,0.00185053
-0.440283,0.00184967
-0.440299,0.00184881
-0.440343,0.00184842
-0.440344,0.0018475
-0.440325,0.00184668
-0.440337,0.00184581
-0.440364,0.00184509
-0.44039,0.00184436
-0.440389,0.00184345
-0.440383,0.00184254
-0.440414,0.0018419
-0.440402,0.00184102
-0.440408,0.00184012
-0.440419,0.00183925
-0.440367,0.00183907
-0.440407,0.00183859
-0.440431,0.00183784
-0.440478,0.00183753
-0.440509,0.00183689
-0.440464,0.00183656
-0.440484,0.00183577
-0.440488,0.00183487
-0.440473,0.00183403
-0.440345,0.00183756
-0.440281,0.00183778
-0.440279,0.00183687
-0.440348,0.00183727
-0.440364,0.00183644
-0.440357,0.00183555
-0.440354,0.00183466
-0.44033,0.00183393
-0.440399,0.00183434
-0.44046,0.00183445
-0.440421,0.00183396
-0.440341,0.00183481
-0.440308,0.0018342
-0.440312,0.00183331
-0.440251,0.00183343
-0.440244,0.00183255
-0.440292,0.00183227
-0.440291,0.00183137
-0.44034,0.00183115
-0.440367,0.00183045
-0.440312,0.00183038
-0.440347,0.00182983
-0.440349,0.00182894
-0.440387,0.00182845
-0.440373,0.00182762
-0.44036,0.00182678
-0.440356,0.0018259
-0.440363,0.00182502
-0.440342,0.00182425
-0.440333,0.00182339
-0.440273,0.00182348
-0.440285,0.00182264
-0.440177,0.00182496
-0.440182,0.00182408
-0.440186,0.0018232
-0.440171,0.00182238
-0.440093,0.00182317
-0.440104,0.00182233
-0.440195,0.00182369
-0.440121,0.00182429
-0.440103,0.0018235
-0.440104,0.00182262
-0.440063,0.0018222
-0.439965,0.00182396
-0.440009,0.00182361
-0.440024,0.0018228
-0.440062,0.00182232
-0.44005,0.00182148
-0.440015,0.00182095
-0.440039,0.00182023
-0.440058,0.00181946
-0.440084,0.00181876
-0.440081,0.00181789
-0.440094,0.00181707
-0.439972,0.00182028
-0.439953,0.00181951
-0.439894,0.0018196
-0.439809,0.0018207
-0.439896,0.00182192
-0.439965,0.00182234
-0.439997,0.00182175
-0.439974,0.00182103
-0.440037,0.00182124
-0.440003,0.00182068
-0.440007,0.00181982
-0.44002,0.001819
-0.440053,0.00181843
-0.440097,0.00181809
-0.440006,0.00181951
-0.440006,0.00181865
-0.439997,0.00181781
-0.440003,0.00181695
-0.440009,0.0018161
-0.440062,0.001816
-0.440069,0.00181516
-0.440033,0.00181465
-0.440042,0.00181381
-0.440065,0.00181309
-0.440066,0.00181224
-0.440043,0.00181153
-0.439999,0.0018112
-0.440032,0.00181063
-0.439854,0.0018185
-0.439821,0.00181792
-0.439835,0.00181712
-0.439875,0.00181668
-0.43989,0.00181589
-0.439916,0.00181522
-0.439837,0.00181607
-0.439836,0.00181521
-0.439816,0.00181447
-0.439845,0.00181386
-0.43987,0.00181317
-0.43982,0.00181302
-0.439808,0.00181221
-0.439778,0.00181161
-0.439766,0.0018108
-0.439788,0.00181008
-0.439774,0.00180929
-0.439767,0.00180845
-0.43975,0.00180768
-0.439764,0.00180689
-0.439756,0.00180606
-0.439747,0.00180524
-0.439743,0.0018044
-0.439706,0.00180392
-0.439646,0.00180408
-0.439658,0.00180328
-0.439667,0.00180246
-0.439672,0.00180163
-0.439638,0.00180111
-0.439643,0.00180027
-0.439633,0.00179946
-0.439614,0.00179872
-0.439632,0.00179797
-0.439623,0.00179716
-0.439604,0.00179643
-0.439588,0.00179566
-0.439584,0.00179483
-0.439579,0.00179401
-0.439588,0.0017932
-0.439604,0.00179244
-0.439605,0.0017916
-0.439599,0.00179079
-0.439603,0.00178996
-0.439592,0.00178916
-0.439602,0.00178836
-0.43961,0.00178755
-0.439621,0.00178676
-0.439611,0.00178596
-0.439631,0.00178525
-0.439639,0.00178444
-0.439688,0.00178431
-0.439679,0.00178351
